poem_id,stanza_id,line_id,total_lines_in_stanza,total_stanzas_in_poem,id_stanza_in_poem,id_line_in_stanza,title,line_text,emotion1anno1,emotion2anno1,emotion1anno2,emotion2anno2
46,2,1,8,3,2,1,O Captain! My Captain!,O Captain! my Captain! rise up and hear the bells;,Vitality,,Vitality,
46,2,2,8,3,2,2,O Captain! My Captain!,"Rise up—for you the flag is flung—for you the bugle trills,",Vitality,,Vitality,
46,2,3,8,3,2,3,O Captain! My Captain!,"For you bouquets and ribbon’d wreaths—for you the shores a-crowding,",Vitality,,Vitality,
46,2,4,8,3,2,4,O Captain! My Captain!,"For you they call, the swaying mass, their eager faces turning;",Vitality,,Vitality,
46,2,5,8,3,2,5,O Captain! My Captain!,Here Captain! dear father!,Vitality,,Vitality,
46,2,6,8,3,2,6,O Captain! My Captain!,This arm beneath your head!,Vitality,,Vitality,
46,2,7,8,3,2,7,O Captain! My Captain!,"It is some dream that on the deck,",Sadness,,Sadness,
46,2,8,8,3,2,8,O Captain! My Captain!,You’ve fallen cold and dead.,Sadness,,Sadness,
46,3,1,8,3,3,1,O Captain! My Captain!,"My Captain does not answer, his lips are pale and still,",Sadness,,Sadness,
46,3,2,8,3,3,2,O Captain! My Captain!,"My father does not feel my arm, he has no pulse nor will,",Sadness,,Sadness,
46,3,3,8,3,3,3,O Captain! My Captain!,"The ship is anchor’d safe and sound, its voyage closed and done,",Vitality,,Sadness,Vitality
46,3,4,8,3,3,4,O Captain! My Captain!,From fearful trip the victor ship comes in with object won;,Vitality,,Sadness,Vitality
46,3,5,8,3,3,5,O Captain! My Captain!,"Exult O shores, and ring O bells!",Vitality,,Sadness,Vitality
46,3,6,8,3,3,6,O Captain! My Captain!,"But I with mournful tread,",Sadness,,Sadness,
46,3,7,8,3,3,7,O Captain! My Captain!,"Walk the deck my Captain lies,",Sadness,,Sadness,
46,3,8,8,3,3,8,O Captain! My Captain!,Fallen cold and dead.,Sadness,,Sadness,
47,1,1,16,2,1,1,DANSE RUSSE,If I when my wife is sleeping,Suspense,,Suspense,
47,1,2,16,2,1,2,DANSE RUSSE,and the baby and Kathleen,Suspense,,Suspense,
47,1,3,16,2,1,3,DANSE RUSSE,are sleeping,Suspense,,Suspense,
47,1,4,16,2,1,4,DANSE RUSSE,and the sun is a flame-white disc,Suspense,,Suspense,
47,1,5,16,2,1,5,DANSE RUSSE,"in silken mists above shining trees ,—",Suspense,,Suspense,
47,1,6,16,2,1,6,DANSE RUSSE,if I in my north room,Suspense,Humor,Suspense,
47,1,7,16,2,1,7,DANSE RUSSE,"danse naked , grotesquely",Suspense,Humor,Suspense,
47,1,8,16,2,1,8,DANSE RUSSE,before my mirror,Suspense,Humor,Suspense,
47,1,9,16,2,1,9,DANSE RUSSE,waving my shirt round my head,Suspense,Humor,Suspense,
47,1,10,16,2,1,10,DANSE RUSSE,and singing softly to myself :,Suspense,Humor,Suspense,
47,1,11,16,2,1,11,DANSE RUSSE,"“I am lonely, lonely.",Humor,,Humor,
47,1,12,16,2,1,12,DANSE RUSSE,I was born to be lonely .,Humor,,Humor,
47,1,13,16,2,1,13,DANSE RUSSE,I am best so !”,Humor,,Humor,
47,1,14,16,2,1,14,DANSE RUSSE,"If I admire my arms , my face,",Humor,,Humor,
47,1,15,16,2,1,15,DANSE RUSSE,"my shoulders , flanks , buttocks",Humor,,Humor,
47,1,16,16,2,1,16,DANSE RUSSE,"against the yellow drawn shades ,—",Humor,,Humor,
47,2,1,2,2,2,1,DANSE RUSSE,who shall say I am not,Humor,,Humor,
47,2,2,2,2,2,2,DANSE RUSSE,the happy genius of my household ?,Humor,,Humor,
48,1,1,17,1,1,1,To Waken an Old Lady,OLD age is,Beauty / Joy,,Suspense,Beauty / Joy
48,1,2,17,1,1,2,To Waken an Old Lady,a flight of small,Beauty / Joy,,Suspense,Beauty / Joy
48,1,3,17,1,1,3,To Waken an Old Lady,cheeping birds,Beauty / Joy,,Suspense,Beauty / Joy
48,1,4,17,1,1,4,To Waken an Old Lady,skimming,Beauty / Joy,,Suspense,Beauty / Joy
48,1,5,17,1,1,5,To Waken an Old Lady,bare trees above a snow glaze.,Beauty / Joy,,Suspense,Beauty / Joy
48,1,6,17,1,1,6,To Waken an Old Lady,Gaining and failing,Suspense,Beauty / Joy,Beauty / Joy,Suspense
48,1,7,17,1,1,7,To Waken an Old Lady,they are buffeted,Suspense,Beauty / Joy,Beauty / Joy,Suspense
48,1,8,17,1,1,8,To Waken an Old Lady,by a dark wind--,Suspense,Beauty / Joy,Beauty / Joy,Suspense
48,1,9,17,1,1,9,To Waken an Old Lady,But what?,Suspense,Beauty / Joy,Suspense,Beauty / Joy
48,1,10,17,1,1,10,To Waken an Old Lady,On harsh weedstalks,Beauty / Joy,,Suspense,Beauty / Joy
48,1,11,17,1,1,11,To Waken an Old Lady,"the flock has rested,",Beauty / Joy,,Suspense,Beauty / Joy
48,1,12,17,1,1,12,To Waken an Old Lady,the snow,Beauty / Joy,,Suspense,Beauty / Joy
48,1,13,17,1,1,13,To Waken an Old Lady,is covered with broken,Beauty / Joy,,Suspense,Beauty / Joy
48,1,14,17,1,1,14,To Waken an Old Lady,seedhusks,Beauty / Joy,,Suspense,Beauty / Joy
48,1,15,17,1,1,15,To Waken an Old Lady,and the wind tempered,Beauty / Joy,,Suspense,Beauty / Joy
48,1,16,17,1,1,16,To Waken an Old Lady,by a shrill,Beauty / Joy,,Suspense,Beauty / Joy
48,1,17,17,1,1,17,To Waken an Old Lady,piping of plenty.,Beauty / Joy,,Suspense,Beauty / Joy
49,1,1,14,1,1,1,My Love Is Like To Ice,"My love is like to ice, and I to fire:",Beauty / Joy,,Beauty / Joy,
49,1,2,14,1,1,2,My Love Is Like To Ice,How comes it then that this her cold so great,Sadness,,Sadness,
49,1,3,14,1,1,3,My Love Is Like To Ice,"Is not dissolved through my so hot desire,",Sadness,,Sadness,
49,1,4,14,1,1,4,My Love Is Like To Ice,But harder grows the more I her entreat?,Sadness,,Sadness,
49,1,5,14,1,1,5,My Love Is Like To Ice,Or how comes it that my exceeding heat,Sadness,,Sadness,
49,1,6,14,1,1,6,My Love Is Like To Ice,"Is not allayed by her heart-frozen cold,",Sadness,,Sadness,
49,1,7,14,1,1,7,My Love Is Like To Ice,"But that I burn much more in boiling sweat,",Sadness,,Sadness,
49,1,8,14,1,1,8,My Love Is Like To Ice,And feel my flames augmented manifold?,Sadness,,Sadness,
49,1,9,14,1,1,9,My Love Is Like To Ice,"What more miraculous thing may be told,",Beauty / Joy,,Beauty / Joy,
49,1,10,14,1,1,10,My Love Is Like To Ice,"That fire, which all things melts, should harden ice,",Beauty / Joy,,Beauty / Joy,
49,1,11,14,1,1,11,My Love Is Like To Ice,"And ice, which is congeal""s with senseless cold,",Beauty / Joy,,Beauty / Joy,
49,1,12,14,1,1,12,My Love Is Like To Ice,Should kindle fire by wonderful device?,Beauty / Joy,,Beauty / Joy,
49,1,13,14,1,1,13,My Love Is Like To Ice,"Such is the power of love in gentle mind,",Awe / Sublime,,Beauty / Joy,Awe / Sublime
49,1,14,14,1,1,14,My Love Is Like To Ice,That it can alter all the course of kind.,Awe / Sublime,,Beauty / Joy,Awe / Sublime
50,1,1,14,1,1,1,Sonnet 54,"Of this worlds theatre in which we stay,",Beauty / Joy,,Beauty / Joy,
50,1,2,14,1,1,2,Sonnet 54,My love like the spectator ydly sits,Beauty / Joy,,Beauty / Joy,
50,1,3,14,1,1,3,Sonnet 54,"Beholding me that all the pageants play,",Beauty / Joy,,Beauty / Joy,
50,1,4,14,1,1,4,Sonnet 54,Disguysing diversly my troubled wits.,Beauty / Joy,,Beauty / Joy,
50,1,5,14,1,1,5,Sonnet 54,"Sometimes I joy when glad occasion fits,",Beauty / Joy,,Beauty / Joy,
50,1,6,14,1,1,6,Sonnet 54,And mask in myrth lyke to a comedy:,Beauty / Joy,,Beauty / Joy,
50,1,7,14,1,1,7,Sonnet 54,"Soone after when my joy to sorrow flits,",Sadness,,Sadness,
50,1,8,14,1,1,8,Sonnet 54,I waile and make my woes a tragedy.,Sadness,,Sadness,
50,1,9,14,1,1,9,Sonnet 54,"Yet she, beholding me with constant eye,",Sadness,,Sadness,
50,1,10,14,1,1,10,Sonnet 54,Delights not in my merth nor rues my smart:,Sadness,,Sadness,
50,1,11,14,1,1,11,Sonnet 54,"But when I laugh she mocks, and when I cry",Sadness,,Sadness,
50,1,12,14,1,1,12,Sonnet 54,She laughs and hardens evermore her heart.,Sadness,,Sadness,
50,1,13,14,1,1,13,Sonnet 54,"What then can move her? if nor merth nor mone,",Sadness,,Sadness,
50,1,14,14,1,1,14,Sonnet 54,"She is no woman, but a senceless stone.",Sadness,,Sadness,
51,1,1,4,5,1,1,ODE ON SOLITUDE,Happy the man whose wish and care,Beauty / Joy,,Beauty / Joy,
51,1,2,4,5,1,2,ODE ON SOLITUDE,"A few paternal acres bound ,",Beauty / Joy,,Beauty / Joy,
51,1,3,4,5,1,3,ODE ON SOLITUDE,"Content to breathe his native air ,",Beauty / Joy,,Beauty / Joy,
51,1,4,4,5,1,4,ODE ON SOLITUDE,In his own ground .,Beauty / Joy,,Beauty / Joy,
51,2,1,4,5,2,1,ODE ON SOLITUDE,"Whose herds with milk , whose fields with bread ,",Beauty / Joy,,Beauty / Joy,
51,2,2,4,5,2,2,ODE ON SOLITUDE,"Whose flocks supply him with attire ,",Beauty / Joy,,Beauty / Joy,
51,2,3,4,5,2,3,ODE ON SOLITUDE,"Whose trees in summer yield him shade ,",Beauty / Joy,,Beauty / Joy,
51,2,4,4,5,2,4,ODE ON SOLITUDE,In winter fire .,Beauty / Joy,,Beauty / Joy,
51,3,1,4,5,3,1,ODE ON SOLITUDE,"Blest , who can unconcern""dly find",Beauty / Joy,,Beauty / Joy,
51,3,2,4,5,3,2,ODE ON SOLITUDE,"Hours , days , and years slide soft away ,",Beauty / Joy,,Beauty / Joy,
51,3,3,4,5,3,3,ODE ON SOLITUDE,"In health of body , peace of mind ,",Beauty / Joy,,Beauty / Joy,
51,3,4,4,5,3,4,ODE ON SOLITUDE,"Quiet by day ,",Beauty / Joy,,Beauty / Joy,
51,4,1,4,5,4,1,ODE ON SOLITUDE,"Sound sleep by night ; study and ease ,",Beauty / Joy,,Beauty / Joy,
51,4,2,4,5,4,2,ODE ON SOLITUDE,Together mixt ; sweet recreation ;,Beauty / Joy,,Beauty / Joy,
51,4,3,4,5,4,3,ODE ON SOLITUDE,"And Innocence , which most does please",Beauty / Joy,,Beauty / Joy,
51,4,4,4,5,4,4,ODE ON SOLITUDE,With meditation .,Beauty / Joy,,Beauty / Joy,
51,5,1,4,5,5,1,ODE ON SOLITUDE,"Thus let me live , unseen , unknown ,",Awe / Sublime,,Vitality,
51,5,2,4,5,5,2,ODE ON SOLITUDE,"Thus unlamented let me die ,",Awe / Sublime,,Vitality,
51,5,3,4,5,5,3,ODE ON SOLITUDE,"Steal from the world , and not a stone",Awe / Sublime,,Vitality,
51,5,4,4,5,5,4,ODE ON SOLITUDE,Tell where I lie .,Awe / Sublime,,Vitality,
52,1,1,3,11,1,1,dying is fine)but Death,?o,Suspense,,Suspense,Humor
52,1,2,3,11,1,2,dying is fine)but Death,baby,Suspense,,Suspense,Humor
52,1,3,3,11,1,3,dying is fine)but Death,i,Suspense,,Suspense,Humor
52,2,1,1,11,2,1,dying is fine)but Death,"wouldn""t like",Suspense,,Suspense,Humor
52,3,1,3,11,3,1,dying is fine)but Death,Death if Death,Humor,,Suspense,Humor
52,3,2,3,11,3,2,dying is fine)but Death,were,Humor,,Suspense,Humor
52,3,3,3,11,3,3,dying is fine)but Death,good:for,Humor,,Suspense,Humor
52,4,1,1,11,4,1,dying is fine)but Death,when(instead of stopping to think)you,Humor,,Suspense,Humor
52,5,1,3,11,5,1,dying is fine)but Death,"begin to feel of it,dying",Humor,,Suspense,Humor
52,5,2,3,11,5,2,dying is fine)but Death,"""s miraculous",Humor,,Suspense,Humor
52,5,3,3,11,5,3,dying is fine)but Death,why?be,Humor,,Suspense,Humor
52,6,1,1,11,6,1,dying is fine)but Death,cause dying is,Humor,,Suspense,Humor
52,7,1,3,11,7,1,dying is fine)but Death,perfectly natural;perfectly,Humor,,Suspense,Humor
52,7,2,3,11,7,2,dying is fine)but Death,putting,Humor,,Suspense,Humor
52,7,3,3,11,7,3,dying is fine)but Death,it mildly lively(but,Humor,,Suspense,Humor
52,8,1,1,11,8,1,dying is fine)but Death,Death,Humor,,Suspense,Humor
52,9,1,3,11,9,1,dying is fine)but Death,is strictly,Humor,,Suspense,Humor
52,9,2,3,11,9,2,dying is fine)but Death,scientific,Humor,,Suspense,Humor
52,9,3,3,11,9,3,dying is fine)but Death,&amp; artificial &amp;,Humor,,Suspense,Humor
52,10,1,1,11,10,1,dying is fine)but Death,evil &amp; legal),Humor,,Suspense,Humor
52,11,1,4,11,11,1,dying is fine)but Death,we thank thee,Humor,,Suspense,Humor
52,11,2,4,11,11,2,dying is fine)but Death,god,Humor,,Suspense,Humor
52,11,3,4,11,11,3,dying is fine)but Death,almighty for dying,Humor,,Suspense,Humor
52,11,4,4,11,11,4,dying is fine)but Death,"(forgive us,o life!the sin of Death",Humor,,Suspense,Humor
53,1,1,5,4,1,1,[i carry your heart with me(i carry it in],i carry your heart with me(i carry it in,Beauty / Joy,,Beauty / Joy,
53,1,2,5,4,1,2,[i carry your heart with me(i carry it in],my heart)i am never without it(anywhere,Beauty / Joy,,Beauty / Joy,
53,1,3,5,4,1,3,[i carry your heart with me(i carry it in],"i go you go,my dear;and whatever is done",Beauty / Joy,,Beauty / Joy,
53,1,4,5,4,1,4,[i carry your heart with me(i carry it in],"by only me is your doing,my darling)",Beauty / Joy,,Beauty / Joy,
53,1,5,5,4,1,5,[i carry your heart with me(i carry it in],i fear,Beauty / Joy,,Beauty / Joy,
53,2,1,4,4,2,1,[i carry your heart with me(i carry it in],"no fate(for you are my fate,my sweet)i want",Beauty / Joy,,Beauty / Joy,
53,2,2,4,4,2,2,[i carry your heart with me(i carry it in],"no world(for beautiful you are my world,my true)",Beauty / Joy,,Beauty / Joy,
53,2,3,4,4,2,3,[i carry your heart with me(i carry it in],and it’s you are whatever a moon has always meant,Beauty / Joy,,Beauty / Joy,
53,2,4,4,4,2,4,[i carry your heart with me(i carry it in],and whatever a sun will always sing is you,Beauty / Joy,,Beauty / Joy,
53,3,1,5,4,3,1,[i carry your heart with me(i carry it in],here is the deepest secret nobody knows,Beauty / Joy,,Beauty / Joy,
53,3,2,5,4,3,2,[i carry your heart with me(i carry it in],(here is the root of the root and the bud of the bud,Beauty / Joy,,Beauty / Joy,
53,3,3,5,4,3,3,[i carry your heart with me(i carry it in],and the sky of the sky of a tree called life;which grows,Beauty / Joy,,Beauty / Joy,
53,3,4,5,4,3,4,[i carry your heart with me(i carry it in],higher than soul can hope or mind can hide),Beauty / Joy,,Beauty / Joy,
53,3,5,5,4,3,5,[i carry your heart with me(i carry it in],"and this is the wonder that""s keeping the stars apart",Beauty / Joy,,Beauty / Joy,
53,4,1,1,4,4,1,[i carry your heart with me(i carry it in],i carry your heart(i carry it in my heart),Beauty / Joy,,Beauty / Joy,
54,1,1,30,1,1,1,THE DESCENT OF DULLNESS,"In vain , in vain — the all-composing Hour",Suspense,,Suspense,
54,1,2,30,1,1,2,THE DESCENT OF DULLNESS,"Resistless falls : the Muse obeys the Pow""r .",Suspense,,Suspense,
54,1,3,30,1,1,3,THE DESCENT OF DULLNESS,She comes ! she comes ! the sable Throne behold,Suspense,,Suspense,
54,1,4,30,1,1,4,THE DESCENT OF DULLNESS,Of Night primæval and of Chaos old !,Suspense,,Suspense,
54,1,5,30,1,1,5,THE DESCENT OF DULLNESS,"Before her , Fancy ""s gilded clouds decay ,",Sadness,,Uneasiness,
54,1,6,30,1,1,6,THE DESCENT OF DULLNESS,And all its varying Rain-bows die away .,Sadness,,Uneasiness,
54,1,7,30,1,1,7,THE DESCENT OF DULLNESS,"Wit shoots in vain its momentary fires ,",Sadness,,Uneasiness,
54,1,8,30,1,1,8,THE DESCENT OF DULLNESS,"The meteor drops , and in a flash expires .",Sadness,,Uneasiness,
54,1,9,30,1,1,9,THE DESCENT OF DULLNESS,"As one by one , at dread Medea ""s strain ,",Uneasiness,,Uneasiness,
54,1,10,30,1,1,10,THE DESCENT OF DULLNESS,"The sick""ning stars fade off th ’ ethereal plain ;",Uneasiness,,Uneasiness,
54,1,11,30,1,1,11,THE DESCENT OF DULLNESS,"As Argus ’ eyes by Hermes ’ wand opprest ,",Uneasiness,,Uneasiness,
54,1,12,30,1,1,12,THE DESCENT OF DULLNESS,"Clos ""d one by one to everlasting rest ;",Uneasiness,,Uneasiness,
54,1,13,30,1,1,13,THE DESCENT OF DULLNESS,"Thus at her felt approach , and secret might ,",Uneasiness,,Uneasiness,
54,1,14,30,1,1,14,THE DESCENT OF DULLNESS,"Art after Art goes out , and all is Night .",Uneasiness,,Uneasiness,
54,1,15,30,1,1,15,THE DESCENT OF DULLNESS,"See skulking Truth to her old cavern fled ,",Uneasiness,,Sadness,
54,1,16,30,1,1,16,THE DESCENT OF DULLNESS,"Mountains of Casuistry heap ""d o""er her head !",Uneasiness,,Sadness,
54,1,17,30,1,1,17,THE DESCENT OF DULLNESS,"Philosophy , that lean ""d on Heav""n before ,",Uneasiness,,Sadness,
54,1,18,30,1,1,18,THE DESCENT OF DULLNESS,"Shrinks to her second cause , and is no more .",Uneasiness,,Sadness,
54,1,19,30,1,1,19,THE DESCENT OF DULLNESS,"Physic of Metaphysic begs defence ,",Uneasiness,,Sadness,
54,1,20,30,1,1,20,THE DESCENT OF DULLNESS,And Metaphysic calls for aid on Sense !,Uneasiness,,Sadness,
54,1,21,30,1,1,21,THE DESCENT OF DULLNESS,See Mystery to Mathematics fly !,Uneasiness,,Sadness,
54,1,22,30,1,1,22,THE DESCENT OF DULLNESS,"In vain ! they gaze , turn giddy , rave , and die .",Sadness,Uneasiness,Sadness,
54,1,23,30,1,1,23,THE DESCENT OF DULLNESS,"Religion blushing veils her sacred fires ,",Sadness,Uneasiness,Sadness,
54,1,24,30,1,1,24,THE DESCENT OF DULLNESS,And unawares Morality expires .,Sadness,Uneasiness,Sadness,
54,1,25,30,1,1,25,THE DESCENT OF DULLNESS,"For public Flame , nor private , dares to shine ;",Sadness,Uneasiness,Sadness,
54,1,26,30,1,1,26,THE DESCENT OF DULLNESS,"Nor human Spark is left , nor Glimpse divine !",Sadness,Uneasiness,Sadness,
54,1,27,30,1,1,27,THE DESCENT OF DULLNESS,"Lo ! thy dread Empire , CHAOS ! is restor ""d ;",Sadness,Uneasiness,Uneasiness,
54,1,28,30,1,1,28,THE DESCENT OF DULLNESS,Light dies before thy uncreating word ;,Sadness,Uneasiness,Uneasiness,
54,1,29,30,1,1,29,THE DESCENT OF DULLNESS,"Thy hand , great Anarch ! lets the curtain fall ,",Sadness,Uneasiness,Uneasiness,
54,1,30,30,1,1,30,THE DESCENT OF DULLNESS,And universal Darkness buries All .,Sadness,Uneasiness,Uneasiness,
55,1,1,4,2,1,1,"I ""m nobody ! Who are you ?","I ""m nobody ! Who are you ?",Humor,,Humor,
55,1,2,4,2,1,2,"I ""m nobody ! Who are you ?","Are you nobody , too ?",Humor,,Humor,
55,1,3,4,2,1,3,"I ""m nobody ! Who are you ?",Then there ‘ s a pair of us,Humor,,Humor,
55,1,4,4,2,1,4,"I ""m nobody ! Who are you ?","— do n""t tell ! They ‘ d banish us , you know .",Humor,,Humor,
55,2,1,4,2,2,1,"I ""m nobody ! Who are you ?",How dreary to be somebody !,Humor,Sadness,Humor,
55,2,2,4,2,2,2,"I ""m nobody ! Who are you ?","How public , like a frog",Humor,Sadness,Humor,
55,2,3,4,2,2,3,"I ""m nobody ! Who are you ?",To tell your name the livelong day,Humor,Sadness,Humor,
55,2,4,4,2,2,4,"I ""m nobody ! Who are you ?",To an admiring bog !,Humor,Sadness,Humor,
56,1,1,9,3,1,1,The Flea,"Marke but this flea , and marke in this ,",Humor,Beauty / Joy,Humor,
56,1,2,9,3,1,2,The Flea,"How little that which thou deny""st me is ;",Humor,Beauty / Joy,Humor,
56,1,3,9,3,1,3,The Flea,"It suck ""d me first , and now sucks thee ,",Humor,Beauty / Joy,Humor,
56,1,4,9,3,1,4,The Flea,"And in this flea , our two bloods mingled bee ;",Humor,Beauty / Joy,Humor,
56,1,5,9,3,1,5,The Flea,"Thou know""st that this cannot be said",Humor,Beauty / Joy,Humor,
56,1,6,9,3,1,6,The Flea,"A sinne , nor shame , nor losse of maidenhead ,",Humor,Beauty / Joy,Humor,
56,1,7,9,3,1,7,The Flea,"Yet this enjoyes before it wooe ,",Humor,Beauty / Joy,Humor,
56,1,8,9,3,1,8,The Flea,"And pamper ""d swells with one blood made of two ,",Humor,Beauty / Joy,Humor,
56,1,9,9,3,1,9,The Flea,"And this , alas , is more then wee would doe .",Humor,Beauty / Joy,Humor,
56,2,1,9,3,2,1,The Flea,"Oh stay , three lives in one flea spare ,",Beauty / Joy,,Humor,
56,2,2,9,3,2,2,The Flea,"Where wee almost , yea more then maryed are .",Beauty / Joy,,Humor,
56,2,3,9,3,2,3,The Flea,"This flea is you and I , and this",Beauty / Joy,,Humor,
56,2,4,9,3,2,4,The Flea,"Our mariage bed , and mariage temple is ;",Beauty / Joy,,Humor,
56,2,5,9,3,2,5,The Flea,"Though parents grudge , and you , w""are met ,",Beauty / Joy,,Uneasiness,
56,2,6,9,3,2,6,The Flea,And cloysterd in these living walls of Jet .,Beauty / Joy,,Uneasiness,
56,2,7,9,3,2,7,The Flea,"Though use make you apt to kill mee ,",Humor,,Uneasiness,
56,2,8,9,3,2,8,The Flea,"Let not to that , selfe murder added bee ,",Humor,,Uneasiness,
56,2,9,9,3,2,9,The Flea,"And sacrilege , three sinnes in killing three .",Humor,,Uneasiness,
56,3,1,9,3,3,1,The Flea,"Cruell and sodaine , hast thou since",Sadness,,Uneasiness,
56,3,2,9,3,3,2,The Flea,"Purpled thy naile , in blood of innocence ?",Sadness,,Uneasiness,
56,3,3,9,3,3,3,The Flea,"Wherein could this flea guilty bee ,",Sadness,,Uneasiness,
56,3,4,9,3,3,4,The Flea,Except in that drop which it suckt from thee ?,Sadness,,Uneasiness,
56,3,5,9,3,3,5,The Flea,"Yet thou triumph""st , and saist that thou",Sadness,,Uneasiness,
56,3,6,9,3,3,6,The Flea,"Find""st not thy selfe , nor mee the weaker now ;",Sadness,,Uneasiness,
56,3,7,9,3,3,7,The Flea,"‘ Tis true , then learne how false , feares bee ; 25",Sadness,,Uneasiness,
56,3,8,9,3,3,8,The Flea,"Just so much honor , when thou yeeld""st to mee ,",Sadness,,Uneasiness,
56,3,9,9,3,3,9,The Flea,"Will wast , as this flea ""s death tooke life from thee .",Sadness,,Uneasiness,
57,1,1,10,1,1,1,Song on May Morning,"NOW the bright morning-star, Day’s harbinger,",Beauty / Joy,Vitality,Beauty / Joy,
57,1,2,10,1,1,2,Song on May Morning,"Comes dancing from the East, and leads with her",Beauty / Joy,Vitality,Beauty / Joy,
57,1,3,10,1,1,3,Song on May Morning,"The flowery May, who from her green lap throws",Beauty / Joy,Vitality,Beauty / Joy,
57,1,4,10,1,1,4,Song on May Morning,The yellow cowslip and the pale primrose.,Beauty / Joy,Vitality,Beauty / Joy,
57,1,5,10,1,1,5,Song on May Morning,"Hail, bounteous May, that dost inspire",Beauty / Joy,Vitality,Beauty / Joy,
57,1,6,10,1,1,6,Song on May Morning,"Mirth, and youth, and warm desire!",Beauty / Joy,Vitality,Beauty / Joy,
57,1,7,10,1,1,7,Song on May Morning,Woods and groves are of thy dressing;,Beauty / Joy,Vitality,Beauty / Joy,
57,1,8,10,1,1,8,Song on May Morning,Hill and dale doth boast thy blessing.,Beauty / Joy,Vitality,Beauty / Joy,
57,1,9,10,1,1,9,Song on May Morning,"Thus we salute thee with our early song,",Beauty / Joy,Vitality,Beauty / Joy,
57,1,10,10,1,1,10,Song on May Morning,"And welcome thee, and wish thee long.",Beauty / Joy,Vitality,Beauty / Joy,
58,1,1,14,1,1,1,OZYMANDIAS,I met a traveller from an antique land,Suspense,,Suspense,
58,1,2,14,1,1,2,OZYMANDIAS,Who said : Two vast and trunkless legs of stone,Suspense,,Suspense,
58,1,3,14,1,1,3,OZYMANDIAS,"Stand in the desert ... Near them , on the sand ,",Uneasiness,Suspense,Suspense,
58,1,4,14,1,1,4,OZYMANDIAS,"Half sunk , a shattered visage lies , whose frown ,",Uneasiness,Suspense,Suspense,
58,1,5,14,1,1,5,OZYMANDIAS,"And wrinkled lip , and sneer of cold command ,",Uneasiness,Suspense,Suspense,
58,1,6,14,1,1,6,OZYMANDIAS,Tell that its sculptor well those passions read,Uneasiness,Suspense,Suspense,
58,1,7,14,1,1,7,OZYMANDIAS,"Which yet survive , stamped on these lifeless things ,",Uneasiness,Suspense,Suspense,
58,1,8,14,1,1,8,OZYMANDIAS,"The hand that mocked them , and the heart that fed :",Uneasiness,Suspense,Suspense,
58,1,9,14,1,1,9,OZYMANDIAS,And on the pedestal these words appear :,Uneasiness,Suspense,Suspense,
58,1,10,14,1,1,10,OZYMANDIAS,"‘ My name is Ozymandias , king of kings :",Uneasiness,,Sadness,
58,1,11,14,1,1,11,OZYMANDIAS,"Look on my works , ye Mighty , and despair ! ’",Uneasiness,,Sadness,
58,1,12,14,1,1,12,OZYMANDIAS,Nothing beside remains . Round the decay,Sadness,,Nostalgia,Sadness
58,1,13,14,1,1,13,OZYMANDIAS,"Of that colossal wreck , boundless and bare",Sadness,,Nostalgia,Sadness
58,1,14,14,1,1,14,OZYMANDIAS,The lone and level sands stretch far away .,Sadness,,Nostalgia,Sadness
59,1,1,4,4,1,1,Desert Places,"Snow falling and night falling fast, oh, fast",Beauty / Joy,,Beauty / Joy,
59,1,2,4,4,1,2,Desert Places,"In a field I looked into going past,",Beauty / Joy,,Beauty / Joy,
59,1,3,4,4,1,3,Desert Places,"And the ground almost covered smooth in snow,",Beauty / Joy,,Beauty / Joy,
59,1,4,4,4,1,4,Desert Places,But a few weeds and stubble showing last.,Beauty / Joy,,Beauty / Joy,
59,2,1,4,4,2,1,Desert Places,The woods around it have it--it is theirs.,Beauty / Joy,,Sadness,
59,2,2,4,4,2,2,Desert Places,All animals are smothered in their lairs.,Beauty / Joy,,Sadness,
59,2,3,4,4,2,3,Desert Places,I am too absent-spirited to count;,Sadness,,Sadness,
59,2,4,4,4,2,4,Desert Places,The loneliness includes me unawares.,Sadness,,Sadness,
59,3,1,4,4,3,1,Desert Places,And lonely as it is that loneliness,Sadness,Uneasiness,Sadness,
59,3,2,4,4,3,2,Desert Places,Will be more lonely ere it will be less--,Sadness,Uneasiness,Sadness,
59,3,3,4,4,3,3,Desert Places,A blanker whiteness of benighted snow,Sadness,Uneasiness,Sadness,
59,3,4,4,4,3,4,Desert Places,"With no expression, nothing to express.",Sadness,Uneasiness,Sadness,
59,4,1,4,4,4,1,Desert Places,They cannot scare me with their empty spaces,Sadness,Awe / Sublime,Sadness,
59,4,2,4,4,4,2,Desert Places,Between stars--on stars where no human race is.,Sadness,Awe / Sublime,Sadness,
59,4,3,4,4,4,3,Desert Places,I have it in me so much nearer home,Sadness,Awe / Sublime,Sadness,
59,4,4,4,4,4,4,Desert Places,To scare myself with my own desert places.,Sadness,Awe / Sublime,Sadness,
60,1,1,8,4,1,1,If—,If you can keep your head when all about you,Beauty / Joy,Vitality,Vitality,
60,1,2,8,4,1,2,If—,"Are losing theirs and blaming it on you,",Beauty / Joy,Vitality,Vitality,
60,1,3,8,4,1,3,If—,"If you can trust yourself when all men doubt you,",Beauty / Joy,Vitality,Vitality,
60,1,4,8,4,1,4,If—,But make allowance for their doubting too;,Beauty / Joy,Vitality,Vitality,
